# Creation Date: Tue Mar 17 15:46:45 2015
# Data from the EMEC Catalogue (Gruenthal, G. & Wahlstroem, R., 2012)
# Contact address: ggrue@gfz-potsdam.de
# For technical questions: lemgo@gfz-potsdam.de
------------------------------------------------------------------------------------------------
# Indices at original magnitudes M_orig: w for Mw or Mo, L for ML, S for MS, b for mb, d for Md.
# The focal depth is given in km.
------------------------------------------------------------------------------------------------
# Requested data:
# Coordinate Range Lat: 40.0/50.5 Lon: -10.0/10.5
# Time: 1000 - 2006
# File Format:
# year;month;day;hour;minute;latitude;longitude;depth;intensity;M_orig;type;Mw ;Mw_err;reference
------------------------------------------------------------------------------------------------
 1918 ;   12;  4;  21;    44;  46.25 ;    7.05 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1918 ;   12; 25;  10;    33;  41.57 ;   -7.63 ;     ;       6 ;      ;    ;4.6;      ;   IGN10
 1918 ;   12; 28;   9;    45;  46.28 ;    7.05 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1918 ;   12; 31;   4;    25;  46.25 ;    7.05 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1918 ;   12; 31;   4;    30;  46.25 ;    7.05 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    1;  3;   5;    55;  46.25 ;    7.05 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    1;  3;   6;     5;  46.25 ;    7.05 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    1;  3;   6;    10;  46.25 ;    7.01 ;     ;       4 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    1; 22;  19;    23;  46.67 ;    9.67 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    2; 17;  16;    50;  46.65 ;    7.92 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    2; 19;   4;    34;  46.65 ;    7.92 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    3;  1;  15;    22;  46.88 ;    8.23 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    3; 13;  10;    45;  41.20 ;   -8.35 ;     ;       6 ;      ;    ;4.6;      ;   IGN10
 1919 ;    3; 14;   5;    30;  46.88 ;    8.23 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    5; 12;   4;    12;  46.58 ;    1.55 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1919 ;    8; 13;   4;    27;  46.75 ;    8.35 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    8; 16;  21;    25;  46.28 ;    8.12 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    9; 14;  21;    51;  46.43 ;    9.93 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    9; 14;  22;    45;  46.43 ;    9.95 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    9; 15;   2;     2;  46.45 ;    9.95 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    9; 16;   2;    18;  46.45 ;    9.93 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;    9; 21;   3;    20;  46.50 ;    9.85 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;   11; 16;   4;    25;  46.28 ;    7.32 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1919 ;   11; 16;  22;      ;  46.28 ;    7.07 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;   11; 22;   9;    45;  47.02 ;    9.07 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1919 ;   11; 27;   7;    24;  42.68 ;    0.63 ;     ;       6 ;      ;    ;4.6;      ;    IGC1
 1919 ;   11; 28;  21;    38;  44.17 ;    7.76 ;     ;     5.5 ;   4.9;  w ;4.9; 0.25 ;  CPTI08
 1919 ;   11; 29;   0;    25;  42.54 ;    0.91 ;     ;       6 ;      ;    ;4.6;      ;    IGC1
 1920 ;    3; 29;   9;    59;  46.30 ;    7.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1920 ;    3; 29;  11;      ;  46.32 ;    7.70 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1920 ;    3; 30;   1;     4;  46.30 ;    7.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1920 ;    4;  1;  18;    26;  46.30 ;    7.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1920 ;    4;  1;  18;    33;  46.30 ;    7.50 ;     ;       4 ;   3.5;  w ;3.5;      ; ECOS-09
 1920 ;    5; 15;   5;    14;  47.20 ;    7.42 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1920 ;    6; 27;   1;    40;  48.57 ;   -1.97 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1920 ;    9;  6;  14;     5;  44.25 ;   10.28 ;     ;       6 ;   5.2;  w ;5.2; 0.25 ;  CPTI08
 1920 ;    9;  7;   5;    55;  44.19 ;   10.28 ;     ;      10 ;   6.5;  w ;6.5;      ;   Van10
 1920 ;    9;  7;   8;    11;  44.25 ;   10.28 ;     ;       6 ;     5;  w ;5.0; 0.25 ;  CPTI08
 1920 ;    9;  7;  13;    32;  44.25 ;   10.28 ;     ;       5 ;   4.7;  w ;4.7; 0.25 ;  CPTI08
 1920 ;    9;  7;  18;    42;  44.32 ;   10.28 ;     ;       6 ;   4.8;  w ;4.8; 0.25 ;  CPTI08
 1920 ;   10;  3;   4;    57;  45.33 ;    3.35 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1920 ;   11; 26;  11;    37;  42.40 ;   -8.60 ;     ;       7 ;      ;    ;5.2;      ;   IGN10
 1920 ;   12;  5;  15;    28;  46.42 ;   10.02 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1921 ;    1; 10;   0;    20;  48.13 ;   -0.72 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1921 ;    1; 27;  22;    58;  46.75 ;    9.80 ;   23;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1921 ;    3;  1;  11;    55;  46.75 ;    9.83 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1921 ;    3;  1;  12;      ;  46.75 ;    9.83 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1921 ;    4; 30;  15;    32;  46.78 ;   10.15 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1921 ;    5;  1;   1;    16;  46.78 ;   10.15 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1921 ;    5;  3;   8;    23;  44.78 ;    6.87 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1921 ;    5;  7;   6;    15;  44.38 ;    9.88 ;     ;       6 ;   4.7;  w ;4.7; 0.48 ;  CPTI08
 1921 ;    8; 11;   7;      ;  47.33 ;   -0.18 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1922 ;    3; 13;  21;     5;  47.38 ;    8.07 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1922 ;    6;  9;  23;    10;  46.12 ;    7.50 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1922 ;    9; 23;   0;    56;  42.83 ;    2.50 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1922 ;   10; 12;  22;    30;  46.32 ;    1.70 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1922 ;   11;  8;  22;    24;  47.00 ;    9.08 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1922 ;   11; 17;  21;    10;  42.67 ;    1.25 ;     ;     5.5 ;      ;    ;4.3;      ;    IGC1
 1922 ;   12; 16;   8;    59;  46.55 ;    8.48 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1922 ;   12; 28;   9;    52;  42.72 ;    2.68 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1923 ;    2;  1;  22;      ;  50.17 ;   -5.38 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1923 ;    4; 11;  20;    20;  48.87 ;   -1.72 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1923 ;    5; 16;  10;     6;  46.42 ;    8.15 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1923 ;    6;  5;  19;    50;  47.40 ;    8.53 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1923 ;    7; 10;   5;    31;  42.55 ;   -0.95 ;     ;       8 ;      ;    ;5.8;      ;   IGN10
 1923 ;    9; 10;   4;    23;  44.67 ;    6.75 ;     ;       6 ;   4.7;  w ;4.7; 0.25 ;  CPTI08
 1923 ;    9; 16;   2;      ;  48.82 ;   -2.97 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1923 ;   10; 30;  15;    35;  46.62 ;    9.98 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1923 ;   10; 30;  22;    12;  46.62 ;    9.98 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1923 ;   11;  2;  18;    55;  47.67 ;   -2.83 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1923 ;   11;  5;   2;    35;  47.03 ;    8.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1923 ;   11;  9;  13;    22;  46.22 ;    9.00 ;     ;       5 ;   4.3;  w ;4.3;      ; ECOS-09
 1923 ;   11; 19;   3;    54;  42.68 ;    0.83 ;     ;       8 ;      ;    ;5.8;      ;   IGN10
 1923 ;   11; 30;   5;    30;  42.63 ;   -0.88 ;     ;       6 ;      ;    ;4.6;      ;   IGN10
 1923 ;   12;  2;   6;      ;  48.18 ;   -3.02 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1923 ;   12; 23;  12;    34;  46.78 ;   10.18 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1924 ;    1; 17;   5;    45;  44.62 ;    3.82 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1924 ;    2; 22;  15;    32;  43.05 ;   -0.28 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1924 ;    2; 27;  21;    53;  42.67 ;    0.72 ;     ;       6 ;      ;    ;4.6;      ;    IGC1
 1924 ;    3;  6;  15;    59;  47.51 ;    7.90 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1924 ;    4; 15;  12;    49;  46.30 ;    7.96 ;     ;         ;   5.2;  w ;5.2;      ;   BBG05
 1924 ;    4; 21;  22;    24;  46.20 ;    7.95 ;    9;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1924 ;    5; 15;   8;    10;  46.37 ;    7.77 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1924 ;    6;  8;   6;    37;  46.47 ;    7.12 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1924 ;    7;  3;  21;    26;  46.68 ;    7.57 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1924 ;    7; 19;   8;     3;  42.63 ;   -0.88 ;     ;       6 ;      ;    ;4.6;      ;   IGN10
 1924 ;    8; 14;   2;    18;  45.67 ;    6.25 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1924 ;    9; 21;  20;    18;  44.40 ;    8.95 ;     ;     5.5 ;   4.6;  w ;4.6; 0.34 ;  CPTI08
 1924 ;    9; 24;  12;      ;  44.10 ;    4.75 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1924 ;   11; 19;  17;    55;  46.73 ;    6.45 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1924 ;   12; 11;  16;    33;  48.26 ;    9.09 ;   14;       6 ;      ;    ;4.3;      ;     Ley
 1924 ;   12; 12;   7;    21;  48.26 ;    9.09 ;   17;       5 ;      ;    ;3.5;      ;     Ley
 1924 ;   12; 20;  17;    54;  46.87 ;    9.53 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1925 ;    1;  8;   2;    45;  46.74 ;    6.39 ;     ;         ;   4.8;  w ;4.8;      ;   BBG05
 1925 ;    2;  1;  21;    52;  49.16 ;   -5.22 ;   25;         ;   4.7;  w ;4.7;      ;      MS
 1925 ;    2;  5;   5;    47;  46.87 ;    6.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1925 ;    2; 22;  19;    47;  46.87 ;    6.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1925 ;    7; 21;  12;     2;  46.15 ;    6.04 ;     ;       5 ;   4.2;  w ;4.2;      ; ECOS-09
 1925 ;    9; 26;   5;     5;  46.53 ;    2.12 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1925 ;   11;  8;   0;    33;  46.40 ;    7.40 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1925 ;   12;  3;  18;    58;  46.55 ;    2.08 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1925 ;   12;  9;  23;    40;  46.62 ;    2.00 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1925 ;   12; 29;   6;    35;  46.48 ;    9.78 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1926 ;    4; 23;   2;     2;  46.73 ;   10.32 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1926 ;    6; 16;   2;    59;  46.87 ;    8.23 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1926 ;    6; 28;  22;     0;  48.13 ;    7.68 ;   11;       7 ;      ;    ;5.0;      ;   Kun86
 1926 ;    7; 30;  13;    19;  49.17 ;   -1.62 ;   18;         ;   5.1;  w ;5.1;      ;      MS
 1926 ;   10;  7;   2;    30;  47.55 ;    8.72 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1926 ;   11; 18;  22;    57;  44.30 ;   10.00 ;     ;     5.5 ;   4.6;  w ;4.6; 0.34 ;  CPTI08
 1926 ;   11; 30;  10;    56;  46.87 ;    8.23 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1926 ;   12; 15;  14;      ;  46.75 ;    7.17 ;     ;       5 ;     4;  w ;4.0;      ; ECOS-09
 1927 ;    2; 17;  23;    17;  49.17 ;   -2.15 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1927 ;    3; 12;  20;    35;  41.71 ;    2.47 ;     ;       7 ;      ;    ;5.2;      ;    IGC1
 1927 ;    7; 24;  22;    15;  44.20 ;    5.20 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1927 ;    8; 13;   1;     0;  46.50 ;    9.90 ;     ;       5 ;   4.4;  w ;4.4;      ; ECOS-09
 1927 ;    8; 25;  14;     5;  46.48 ;    9.92 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1927 ;   10;  1;   1;    30;  47.03 ;   -1.75 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1927 ;   10; 28;  21;    49;  44.52 ;    9.59 ;     ;       6 ;   4.9;  w ;4.9; 0.21 ;  CPTI08
 1927 ;   11; 19;  23;     3;  48.80 ;   -0.57 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1927 ;   11; 20;  10;    24;  44.40 ;   10.40 ;     ;       6 ;   4.7;  w ;4.7; 0.25 ;  CPTI08
 1927 ;   12; 11;  15;    49;  45.15 ;    7.28 ;     ;       5 ;     5;  w ;5.0; 0.31 ;  CPTI08
 1927 ;   12; 16;  10;    44;  48.27 ;    9.02 ;    8;       6 ;      ;    ;4.2;      ;     Ley
 1928 ;    1; 14;   0;    17;  50.50 ;    6.10 ;     ;       6 ;   4.4;  L ;4.1;      ;     Cam
 1928 ;    1; 27;  13;    22;  46.03 ;    7.70 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1928 ;    2; 21;   4;    37;  44.44 ;    9.61 ;     ;       5 ;   4.4;  w ;4.4; 0.25 ;  CPTI08
 1928 ;    6; 19;  21;    25;  50.45 ;    7.45 ;    7;       6 ;      ;    ;4.1;      ;     Ley
 1928 ;    6; 24;   0;    50;  47.22 ;   -1.02 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1928 ;    7; 20;  19;    53;  44.51 ;    9.59 ;     ;       6 ;   4.5;  w ;4.5;  0.3 ;  CPTI08
 1928 ;    8;  3;  23;     9;  44.20 ;   10.20 ;     ;     5.5 ;   4.6;  w ;4.6; 0.34 ;  CPTI08
 1928 ;    8; 22;   0;     4;  46.70 ;    6.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1928 ;   11; 18;  14;    52;  46.75 ;    6.72 ;   15;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1928 ;   11; 28;  14;    16;  41.45 ;    2.47 ;     ;       6 ;      ;    ;4.6;      ;    IGC1
 1928 ;   12;  5;   3;    18;  46.75 ;    6.72 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1928 ;   12; 13;   5;    37;  41.46 ;    2.46 ;     ;       6 ;      ;    ;4.6;      ;    IGC1
 1928 ;   12; 23;  18;     4;  49.20 ;   -2.03 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1929 ;    1;  3;   4;    10;  48.03 ;   -2.50 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1929 ;    1; 26;  23;    34;  47.20 ;    9.33 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1929 ;    2;  3;   0;    34;  41.44 ;    2.46 ;     ;       6 ;      ;    ;4.6;      ;    IGC1
 1929 ;    2; 18;  18;    59;  42.13 ;   -2.10 ;     ;       7 ;   5.1;  b ;5.1;      ;   IGN10
 1929 ;    2; 28;   1;    43;  46.75 ;    6.73 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1929 ;    3;  1;  10;    32;  46.73 ;    6.72 ;     ;         ;     5;  w ;5.0;      ;   BBG05
 1929 ;    4; 11;  11;    47;  46.82 ;    9.80 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1929 ;    4; 12;   0;    32;  46.82 ;    9.80 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1929 ;    9; 16;  11;    11;  47.17 ;    9.45 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1929 ;   10; 12;   6;    10;  46.67 ;   10.22 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1929 ;   10; 12;   8;    34;  46.67 ;   10.22 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1929 ;   10; 12;   9;    57;  46.67 ;   10.22 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1929 ;   12; 21;   2;     7;  46.22 ;    7.42 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1929 ;   12; 21;   2;    12;  46.22 ;    7.42 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1929 ;   12; 21;   2;    25;  46.25 ;    7.42 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1930 ;    1;  9;  19;    38;  47.73 ;   -2.80 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1930 ;    7;  4;  21;     6;  45.32 ;    6.58 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1930 ;    8; 26;   4;    10;  48.67 ;   -0.52 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1930 ;   10; 13;  18;    45;  43.03 ;   -0.03 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1930 ;   10; 31;  15;     6;  47.57 ;    8.42 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1930 ;   11; 16;  15;    53;  49.13 ;   -2.03 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1931 ;    1; 25;  10;    48;  44.25 ;   10.10 ;     ;       6 ;   4.7;  w ;4.7; 0.25 ;  CPTI08
 1931 ;   11; 27;  18;    21;  46.38 ;    9.85 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1931 ;   11; 28;   1;     6;  46.50 ;    9.80 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1932 ;    1; 19;  21;    29;  44.67 ;    6.78 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1932 ;    2;  7;   3;    25;  47.97 ;   -2.53 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1932 ;    2; 14;   6;    50;  47.37 ;    9.13 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1932 ;    7;  1;   2;    14;  47.32 ;    7.18 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1932 ;    7;  8;  21;    36;  47.42 ;    9.37 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1933 ;    1; 15;  20;      ;  47.43 ;    8.85 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1933 ;    1; 24;   1;    43;  46.30 ;    7.90 ;     ;       5 ;   4.5;  w ;4.5;      ; ECOS-09
 1933 ;    2;  8;   7;     7;  48.85 ;    8.20 ;    7;       7 ;   5.3;  L ;5.0;      ;   Kun86
 1933 ;    2; 21;  15;    45;  48.24 ;    8.94 ;   22;       5 ;      ;    ;3.6;      ;     Ley
 1933 ;    2; 21;  15;    48;  48.24 ;    8.94 ;   22;       5 ;      ;    ;3.6;      ;     Ley
 1933 ;    2; 26;   1;    48;  48.85 ;    8.20 ;    7;     5.5 ;      ;    ;3.7;      ;     Ley
 1933 ;    3;  1;   2;    13;  48.24 ;    8.94 ;   21;       5 ;      ;    ;3.6;      ;     Ley
 1933 ;    3; 13;  16;    42;  44.20 ;    5.95 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1933 ;    4; 12;  14;    31;  49.10 ;   -1.90 ;     ;         ;   4.8;  w ;4.8;      ;      MS
 1933 ;    6; 19;   2;      ;  46.80 ;    9.70 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1933 ;    7;  6;  21;    10;  46.52 ;    2.07 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1933 ;    8;  3;   8;    33;  46.13 ;    2.78 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1933 ;    8; 12;   9;    58;  46.66 ;    6.80 ;     ;         ;   4.6;  w ;4.6;      ;   BBG05
 1933 ;    8; 25;   1;    55;  45.97 ;    7.12 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1933 ;    9; 17;   4;     8;  46.55 ;    7.37 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1933 ;    9; 19;   3;    46;  44.42 ;    6.47 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1933 ;    9; 22;  13;    59;  46.43 ;    9.85 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1933 ;    9; 24;  23;    55;  46.30 ;    7.90 ;     ;       5 ;   4.6;  w ;4.6;      ; ECOS-09
 1933 ;   10;  3;   7;    54;  47.80 ;    2.17 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1934 ;    3; 23;   1;    46;  45.80 ;   10.10 ;     ;     5.5 ;   4.6;  w ;4.6; 0.25 ;  CPTI08
 1934 ;    5;  1;   2;    14;  44.43 ;    4.75 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1934 ;    5;  7;  11;    34;  47.15 ;    9.52 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1934 ;    5; 11;  13;    40;  44.42 ;    4.77 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1934 ;    5; 11;  22;      ;  44.38 ;    4.77 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1934 ;    5; 11;  22;    15;  44.42 ;    4.77 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1934 ;    5; 12;   2;      ;  44.42 ;    4.77 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1934 ;    5; 12;   3;    30;  44.42 ;    4.75 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1934 ;    5; 12;   8;    21;  44.40 ;    4.78 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1934 ;    5; 13;  18;    25;  44.38 ;    4.75 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1934 ;    5; 14;   3;    25;  44.42 ;    4.77 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1934 ;    5; 16;   3;    52;  44.40 ;    4.83 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1934 ;    5; 16;   4;    30;  44.33 ;    4.83 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1934 ;    6; 13;   9;     6;  44.44 ;    9.73 ;     ;       6 ;     5;  w ;5.0; 0.24 ;  CPTI08
 1934 ;    6; 24;   9;    25;  44.42 ;    4.80 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1934 ;    7; 14;   5;    45;  44.42 ;    4.80 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1934 ;    9; 12;  20;    50;  48.42 ;    7.67 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1934 ;   11; 21;  10;    26;  43.75 ;   10.00 ;     ;         ;   4.8;  w ;4.8; 0.37 ;  CPTI08
 1934 ;   11; 27;  23;    57;  47.28 ;    8.90 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1934 ;   12;  9;  17;    40;  44.42 ;    4.80 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1935 ;    1; 31;   9;    18;  47.68 ;    9.10 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1935 ;    1; 31;  12;    40;  47.69 ;    9.08 ;    5;       6 ;     4;  w ;4.0;      ; ECOS-09
 1935 ;    2;  5;   1;    30;  48.30 ;    8.20 ;     ;       6 ;      ;    ;4.2;      ;     Ley
 1935 ;    2; 19;   0;     1;  44.30 ;    7.40 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1935 ;    3; 19;   7;    27;  44.58 ;    6.63 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1935 ;    3; 27;   4;    45;  46.45 ;    6.78 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1935 ;    5; 16;   4;    34;  48.40 ;    7.67 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1935 ;    6; 22;   7;     6;  50.50 ;    5.82 ;     ;       5 ;      ;    ;3.7;      ;     Cam
 1935 ;    6; 27;  17;    19;  48.04 ;    9.47 ;    9;     7.5 ;   5.4;  w ;5.4;      ;   Kun86
 1935 ;    6; 28;   9;     9;  48.04 ;    9.47 ;   20;       5 ;      ;    ;3.6;      ;     Ley
 1935 ;    7; 18;  13;    15;  45.80 ;    0.13 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1935 ;    8; 14;  12;    59;  45.77 ;    3.17 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1935 ;    8; 19;  18;    32;  45.75 ;    0.07 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1935 ;    9; 28;  16;    17;  45.77 ;   -0.03 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1935 ;    9; 29;   6;    30;  44.20 ;    6.40 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1935 ;    9; 29;  16;    45;  45.85 ;    0.08 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
