# Creation Date: Wed Nov 19 16:44:21 2014
# Data from the EMEC Catalogue (Gruenthal, G. & Wahlstroem, R., 2012)
# Contact address: ggrue@gfz-potsdam.de
# For technical questions: lemgo@gfz-potsdam.de
------------------------------------------------------------------------------------------------
# Indices at original magnitudes M_orig: w for Mw or Mo, L for ML, S for MS, b for mb, d for Md.
# The focal depth is given in km.
------------------------------------------------------------------------------------------------
# Requested data:
# Coordinate Range Lat: 28/40 Lon: 30/40
# Time: 1000 - 2006
# File Format:
# year;month;day;hour;minute;latitude;longitude;depth;intensity;M_orig;type;Mw ;Mw_err;reference
------------------------------------------------------------------------------------------------
 1996 ;   10; 10;   0;    23;  34.45 ;   32.11 ;   16;         ;   5.2;  w ;5.2;      ;     Pou
 1996 ;   10; 10;   0;    31;  34.51 ;   32.12 ;   36;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 10;   0;    33;  34.42 ;   32.14 ;   43;         ;   4.5;  w ;4.5;      ;     Pou
 1996 ;   10; 10;   1;    10;  34.50 ;   32.12 ;   23;         ;   5.7;  w ;5.7;      ;     Pou
 1996 ;   10; 10;   1;    10;  34.44 ;   32.23 ;   25;         ;   4.6;  w ;4.6;      ;     Pou
 1996 ;   10; 10;   1;    17;  34.66 ;   32.39 ;   53;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 10;   1;    25;  34.15 ;   32.06 ;   13;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   10; 10;   2;    34;  34.42 ;   32.16 ;   36;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 10;   3;     0;  34.52 ;   32.14 ;    6;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 10;   3;    10;  34.42 ;   32.11 ;   27;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 10;   3;    22;  34.42 ;   32.29 ;   59;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 10;   4;    16;  34.40 ;   32.16 ;   50;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   10; 10;   4;    54;  34.67 ;   32.16 ;   21;         ;   5.2;  w ;5.2;      ;     Pou
 1996 ;   10; 10;   7;    16;  34.28 ;   32.22 ;   10;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 10;   7;    35;  34.39 ;   32.15 ;   20;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 10;   8;    50;  34.35 ;   32.15 ;    9;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 10;   9;     3;  34.40 ;   32.12 ;   36;         ;   4.6;  w ;4.6;      ;     Pou
 1996 ;   10; 10;   9;    28;  34.45 ;   32.16 ;   35;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 10;  10;    37;  34.43 ;   32.18 ;   22;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 10;  11;    11;  34.34 ;   32.20 ;   43;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 10;  13;    11;  34.36 ;   32.15 ;   44;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   10; 10;  13;    22;  34.28 ;   32.30 ;    5;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 10;  14;    13;  34.34 ;   32.13 ;   16;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 10;  14;    45;  34.44 ;   32.21 ;   33;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 10;  16;    17;  34.39 ;   32.28 ;   59;         ;   5.5;  w ;5.5;      ;     Pou
 1996 ;   10; 10;  17;    15;  34.37 ;   32.17 ;    9;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 10;  17;    39;  34.40 ;   32.19 ;   28;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 10;  20;    28;  34.34 ;   32.24 ;   36;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 10;  21;    23;  34.36 ;   32.11 ;   42;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 10;  22;    19;  34.37 ;   32.10 ;   39;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 10;  22;    31;  34.36 ;   32.39 ;   33;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 10;  22;    46;  34.39 ;   32.15 ;   28;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 11;   0;     3;  34.47 ;   32.15 ;   51;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 11;   1;    39;  34.40 ;   32.09 ;   30;         ;   4.8;  w ;4.8;      ;     Pou
 1996 ;   10; 11;   4;    44;  34.36 ;   32.28 ;   46;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 11;   5;     9;  34.36 ;   32.13 ;   30;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 11;   7;    55;  34.37 ;   32.11 ;   21;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 11;   8;    13;  34.69 ;   32.08 ;   12;         ;   4.5;  w ;4.5;      ;     Pou
 1996 ;   10; 11;   8;    41;  34.39 ;   32.24 ;   28;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 11;  12;    27;  34.30 ;   32.27 ;    6;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 11;  18;    40;  34.42 ;   32.15 ;   38;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 11;  20;    25;  34.33 ;   32.20 ;   10;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 12;  11;     4;  34.51 ;   32.02 ;   32;         ;   4.6;  w ;4.6;      ;     Pou
 1996 ;   10; 12;  15;     6;  34.37 ;   32.15 ;   35;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 12;  17;    50;  34.32 ;   32.17 ;   30;         ;   4.6;  w ;4.6;      ;     Pou
 1996 ;   10; 12;  20;     6;  34.40 ;   32.31 ;   58;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 12;  21;    13;  34.36 ;   32.24 ;   57;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 12;  23;    38;  31.96 ;   30.85 ;   10;         ;   4.2;  b ;4.3;      ;     ISC
 1996 ;   10; 13;   4;    52;  34.32 ;   32.15 ;   33;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 13;   5;    59;  34.44 ;   32.12 ;   50;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 13;  16;    34;  34.30 ;   32.16 ;    8;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 14;  11;    52;  34.57 ;   32.02 ;   46;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 14;  13;    59;  34.43 ;   32.14 ;   41;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 15;   8;    32;  34.40 ;   32.14 ;   45;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   10; 15;   8;    34;  34.43 ;   32.11 ;   47;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 15;  23;    34;  34.33 ;   32.04 ;   42;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 16;   9;    32;  34.56 ;   32.19 ;   49;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 16;  15;    13;  34.36 ;   32.28 ;   48;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 17;   0;    40;  34.36 ;   32.15 ;   51;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 17;   0;    44;  34.33 ;   32.18 ;   55;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 17;   7;    42;  34.39 ;   32.14 ;   56;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 17;   8;    41;  34.40 ;   32.07 ;   36;         ;   4.6;  w ;4.6;      ;     Pou
 1996 ;   10; 18;  19;    32;  34.29 ;   32.21 ;   40;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 18;  19;    38;  34.34 ;   32.13 ;   39;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 19;   1;    20;  34.37 ;   32.05 ;   35;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 19;   1;    54;  34.33 ;   32.13 ;   39;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 19;   3;    17;  34.35 ;   32.10 ;   59;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 20;   4;    42;  34.38 ;   32.15 ;   48;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 21;   6;     0;  34.38 ;   32.19 ;   38;         ;   5.2;  w ;5.2;      ;     Pou
 1996 ;   10; 22;   5;    17;  34.35 ;   32.15 ;    5;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 22;  18;    42;  34.52 ;   32.07 ;   47;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 22;  20;    37;  34.34 ;   32.23 ;   30;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 23;  12;    11;  34.30 ;   32.13 ;    5;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 24;   0;    41;  34.28 ;   32.13 ;    5;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 26;   1;     0;  34.33 ;   32.10 ;   21;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 26;  16;    56;  34.44 ;   32.16 ;   44;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 26;  19;    49;  34.40 ;   32.06 ;   11;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 26;  19;    51;  34.35 ;   32.12 ;   33;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10; 27;  22;    36;  34.41 ;   32.11 ;   38;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10; 28;   6;     9;  34.38 ;   32.13 ;   41;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10; 29;   2;     0;  34.40 ;   32.14 ;   32;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   11;  3;  11;    32;  34.37 ;   32.15 ;   11;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   11;  4;   1;     9;  34.43 ;   32.18 ;   43;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   11;  6;  10;    20;  38.01 ;   38.24 ;   34;         ;   4.5;  w ;4.5;      ;   KOERI
 1996 ;   11;  9;   5;     1;  34.41 ;   32.20 ;   53;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   11; 12;   2;     8;  34.38 ;   32.14 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   11; 12;  10;    49;  34.48 ;   32.11 ;   38;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   11; 12;  11;     1;  38.40 ;   39.20 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1996 ;   11; 13;  23;    23;  36.98 ;   36.10 ;    9;         ;   4.2;  w ;4.2;      ;   KOERI
 1996 ;   11; 15;  19;    39;  34.44 ;   32.22 ;   57;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   11; 27;   0;    44;  34.48 ;   32.04 ;   27;         ;   5.3;  w ;5.3;      ;     Pou
 1996 ;   12;  1;  13;    44;  30.35 ;   32.21 ;   16;         ;   4.3;  L ;4.0;      ;     AFS
 1996 ;   12;  2;   4;     8;  34.39 ;   32.17 ;   27;         ;   5.2;  w ;5.2;      ;     Pou
 1996 ;   12;  3;  12;    34;  34.40 ;   32.15 ;   26;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   12; 10;  11;    12;  34.40 ;   32.18 ;   19;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   12; 20;   2;    46;  34.39 ;   32.14 ;   12;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   12; 20;  20;    57;  34.40 ;   32.07 ;    5;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   12; 31;  15;    51;  36.60 ;   37.30 ;   12;         ;   4.2;  w ;4.2;      ;   KOERI
 1997 ;    1;  3;   0;     0;  34.35 ;   32.11 ;   43;         ;   4.5;  w ;4.5;      ;     Pou
 1997 ;    1;  6;  19;     6;  36.84 ;   35.90 ;   10;         ;   4.4;  w ;4.4;      ;   KOERI
 1997 ;    1; 13;  10;    19;  34.29 ;   32.31 ;   34;         ;   5.7;  w ;5.7;      ;     Pou
 1997 ;    1; 13;  18;    15;  34.26 ;   32.35 ;   37;         ;   4.3;  w ;4.3;      ;     Pou
 1997 ;    1; 15;  11;     6;  34.26 ;   32.34 ;   11;         ;   4.4;  w ;4.4;      ;     Pou
 1997 ;    1; 17;  16;    52;  34.28 ;   32.41 ;   46;         ;   4.1;  w ;4.1;      ;     Pou
 1997 ;    1; 19;  21;    23;  34.24 ;   32.40 ;     ;         ;   4.6;  w ;4.6;      ;     Pou
 1997 ;    1; 22;  17;    57;  36.19 ;   35.94 ;   45;         ;   5.6;  w ;5.6;      ;   KOERI
 1997 ;    1; 22;  18;    22;  36.19 ;   35.99 ;   13;         ;   4.3;  w ;4.3;      ;   KOERI
 1997 ;    1; 22;  18;    24;  36.21 ;   35.99 ;   10;         ;   5.1;  w ;5.1;      ;   KOERI
 1997 ;    1; 22;  18;    27;  36.29 ;   36.03 ;   10;         ;   5.5;  w ;5.5;      ;   KOERI
 1997 ;    1; 22;  20;    12;  36.17 ;   36.02 ;   15;         ;     4;  w ;4.0;      ;     Pou
 1997 ;    1; 23;   7;     9;  36.29 ;   36.18 ;   25;         ;   4.1;  w ;4.1;      ;   KOERI
 1997 ;    1; 23;  10;    14;  36.21 ;   36.06 ;   14;         ;     4;  w ;4.0;      ;     Pou
 1997 ;    1; 23;  14;    53;  36.18 ;   35.96 ;   13;         ;   4.1;  w ;4.1;      ;   KOERI
 1997 ;    2; 21;  10;    12;  29.33 ;   34.72 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1997 ;    2; 26;  22;    47;  36.26 ;   36.17 ;   13;         ;   4.2;  w ;4.2;      ;   KOERI
 1997 ;    3; 13;   2;    59;  39.98 ;   39.97 ;   26;         ;   4.2;  w ;4.2;      ;   KOERI
 1997 ;    3; 25;   3;    32;  34.52 ;   32.26 ;   55;         ;   4.4;  w ;4.4;      ;     Pou
 1997 ;    3; 26;   4;    22;  33.70 ;   35.41 ;     ;         ;   5.1;  w ;5.1;      ;     Pou
 1997 ;    3; 26;   9;    19;  34.92 ;   33.06 ;   52;         ;     4;  w ;4.0;      ;     Pou
 1997 ;    3; 26;  13;    20;  33.72 ;   35.43 ;     ;         ;   4.6;  w ;4.6;      ;     Pou
 1997 ;    4;  1;  11;    25;  38.34 ;   31.13 ;   35;         ;   4.4;  w ;4.4;      ;   KOERI
 1997 ;    4; 13;  12;    57;  36.16 ;   36.16 ;    5;         ;   4.1;  w ;4.1;      ;     Pou
 1997 ;    4; 14;  19;    47;  34.42 ;   32.17 ;   55;         ;   4.1;  w ;4.1;      ;     Pou
 1997 ;    5; 11;   4;    26;  28.24 ;   34.75 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1997 ;    5; 21;  10;    39;  35.86 ;   31.78 ;    7;         ;   4.1;  w ;4.1;      ;     Pou
 1997 ;    5; 28;  18;    35;  34.76 ;   32.47 ;   44;         ;   4.1;  w ;4.1;      ;     Pou
 1997 ;    6;  7;   4;    34;  36.13 ;   31.54 ;    7;         ;     4;  w ;4.0;      ;     Pou
 1997 ;    6; 24;   8;    42;  38.38 ;   39.13 ;    7;         ;   4.1;  w ;4.1;      ;   KOERI
 1997 ;    6; 30;  21;    48;  36.65 ;   31.42 ;  121;         ;   4.4;  w ;4.4;      ;   KOERI
 1997 ;    7; 26;  20;     7;  36.29 ;   35.92 ;     ;         ;     4;  w ;4.0;      ;     Pou
 1997 ;    8;  2;  14;    37;  34.51 ;   32.00 ;    9;         ;     4;  w ;4.0;      ;     Pou
 1997 ;    8; 10;   5;    23;  34.31 ;   32.12 ;   53;         ;     4;  w ;4.0;      ;     Pou
 1997 ;    8; 10;  17;    31;  38.24 ;   39.07 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1997 ;    8; 10;  22;    26;  38.18 ;   39.07 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1997 ;    8; 28;  18;    14;  33.96 ;   31.41 ;   33;         ;     4;  w ;4.0;      ;     Pou
 1997 ;    9; 12;   7;     6;  35.94 ;   36.21 ;   20;         ;   4.3;  w ;4.3;      ;     Pou
 1997 ;    9; 14;   1;    56;  34.24 ;   32.35 ;   44;         ;     4;  w ;4.0;      ;     Pou
 1997 ;   10;  2;   3;    58;  36.13 ;   36.09 ;   20;         ;     4;  w ;4.0;      ;     Pou
 1997 ;   10;  7;  12;    25;  34.25 ;   32.36 ;   28;         ;   4.3;  w ;4.3;      ;     Pou
 1997 ;   10; 30;  17;    34;  34.97 ;   35.15 ;   34;         ;   4.1;  w ;4.1;      ;     Pou
 1997 ;   11;  1;  13;    50;  39.31 ;   39.75 ;   22;         ;   4.2;  w ;4.2;      ;   KOERI
 1997 ;   12;  6;   0;    12;  36.86 ;   30.88 ;  103;         ;   4.5;  w ;4.5;      ;   KOERI
 1997 ;   12;  6;   0;    13;  37.26 ;   30.48 ;     ;         ;   4.8;  w ;4.8; 0.25 ;     Pap
 1997 ;   12;  6;   4;    17;  38.38 ;   39.25 ;    8;         ;   4.2;  w ;4.2;      ;   KOERI
 1997 ;   12;  9;  16;    13;  28.61 ;   34.83 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1997 ;   12; 14;   3;    12;  35.46 ;   34.82 ;   10;         ;   4.3;  w ;4.3;      ;     Pou
 1998 ;    1;  1;  20;    11;  28.10 ;   33.69 ;   25;         ;   4.4;  b ;4.5;      ;     ISC
 1998 ;    1; 28;  22;    38;  34.38 ;   32.10 ;   39;         ;   4.5;  w ;4.5;      ;     Pou
 1998 ;    2; 24;  10;    20;  39.33 ;   39.93 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1998 ;    3; 15;  23;    10;  37.54 ;   38.26 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1998 ;    3; 28;   0;    29;  38.19 ;   38.78 ;     ;         ;   4.5;  w ;4.5;      ;   KOERI
 1998 ;    4;  4;  16;    16;  38.10 ;   30.14 ;   19;         ;     5;  w ;5.0;      ;   KOERI
 1998 ;    4;  7;  13;    32;  28.68 ;   35.07 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1998 ;    4; 18;   0;    54;  34.34 ;   32.23 ;   26;         ;   4.3;  w ;4.3;      ;     Pou
 1998 ;    4; 21;   4;    54;  34.82 ;   33.05 ;   26;         ;     4;  w ;4.0;      ;     Pou
 1998 ;    4; 21;   5;    35;  34.75 ;   32.92 ;   45;         ;   4.6;  w ;4.6;      ;     Pou
 1998 ;    4; 21;   5;    37;  34.87 ;   33.04 ;   46;         ;     4;  w ;4.0;      ;     Pou
 1998 ;    4; 23;  13;    16;  34.75 ;   33.15 ;   25;         ;     4;  w ;4.0;      ;     Pou
 1998 ;    5;  9;  15;    38;  38.27 ;   38.95 ;   27;         ;   4.9;  w ;4.9;      ;   KOERI
 1998 ;    5; 19;  16;    35;  38.23 ;   39.00 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1998 ;    6; 27;  13;    55;  36.85 ;   35.32 ;   47;         ;   6.2;  w ;6.2;      ;   KOERI
 1998 ;    6; 27;  14;     7;  36.86 ;   35.56 ;   15;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;    6; 27;  14;    15;  36.94 ;   35.69 ;    8;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;    6; 27;  18;    54;  36.96 ;   35.68 ;   20;         ;   4.2;  w ;4.2;      ;   KOERI
 1998 ;    6; 27;  20;    50;  36.86 ;   35.50 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1998 ;    6; 27;  21;    49;  36.73 ;   35.63 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;    6; 28;   3;    59;  36.96 ;   35.56 ;   10;         ;   4.9;  w ;4.9;      ;   KOERI
 1998 ;    6; 28;  15;    20;  36.98 ;   35.59 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;    7;  4;   2;    15;  36.81 ;   35.25 ;   55;         ;   5.1;  w ;5.1;      ;   KOERI
 1998 ;    7;  4;   9;    24;  36.83 ;   35.48 ;   57;         ;   4.3;  w ;4.3;      ;   KOERI
 1998 ;    7; 15;   3;    32;  36.88 ;   35.71 ;   12;         ;   4.2;  w ;4.2;      ;   KOERI
 1998 ;    7; 17;  18;    15;  36.73 ;   36.01 ;     ;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;    8;  3;  21;    59;  34.65 ;   33.95 ;   55;         ;     4;  w ;4.0;      ;     Pou
 1998 ;    8; 18;  19;    57;  36.18 ;   31.23 ;   68;         ;     4;  w ;4.0;      ;     Pou
 1998 ;    8; 24;   2;     0;  36.91 ;   35.36 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;    9; 15;  18;    49;  34.40 ;   32.11 ;   16;         ;   4.5;  w ;4.5;      ;     Pou
 1998 ;    9; 15;  18;    50;  34.41 ;   32.13 ;    9;         ;   4.5;  w ;4.5;      ;     Pou
 1998 ;    9; 20;  22;    56;  36.93 ;   35.40 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;    9; 22;   4;    58;  36.93 ;   37.00 ;   33;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;   10;  1;  17;     2;  37.97 ;   34.37 ;   34;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;   10;  5;  19;    55;  36.79 ;   31.17 ;   91;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;   10; 18;   8;    37;  37.30 ;   36.32 ;    7;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;   10; 29;   2;    57;  38.71 ;   35.47 ;   20;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;   11;  4;   1;    43;  37.92 ;   38.79 ;    5;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;   11; 19;  12;     9;  29.70 ;   34.63 ;   16;         ;   4.4;  L ;4.1;      ;     AFS
 1998 ;   12;  4;   4;    59;  36.94 ;   35.54 ;   28;         ;   4.1;  w ;4.1;      ;   KOERI
 1998 ;   12; 10;  18;    59;  34.66 ;   32.09 ;   20;         ;   4.1;  w ;4.1;      ;     Pou
 1998 ;   12; 13;   8;    14;  37.73 ;   34.27 ;     ;         ;   4.2;  w ;4.2;      ;   KOERI
 1998 ;   12; 14;  12;    44;  38.93 ;   35.78 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1998 ;   12; 14;  13;     6;  38.97 ;   35.73 ;     ;         ;   4.7;  w ;4.7;      ;   KOERI
 1998 ;   12; 15;  20;    15;  38.96 ;   35.67 ;    8;         ;   4.3;  w ;4.3;      ;   KOERI
 1998 ;   12; 22;   4;    51;  35.83 ;   33.93 ;   25;         ;   4.1;  w ;4.1;      ;     Pou
 1999 ;    1; 13;  13;    24;  34.34 ;   32.10 ;   45;         ;   4.3;  w ;4.3;      ;     Pou
 1999 ;    1; 15;   2;     4;  37.06 ;   35.74 ;   30;         ;   4.3;  w ;4.3;      ;   KOERI
 1999 ;    2; 22;  21;     6;  34.49 ;   32.67 ;   19;         ;   4.3;  w ;4.3;      ;     Pou
 1999 ;    2; 25;  18;    41;  34.41 ;   32.10 ;   39;         ;   4.1;  w ;4.1;      ;     Pou
 1999 ;    2; 28;  20;    51;  35.17 ;   31.74 ;   57;         ;     4;  w ;4.0;      ;     Pou
 1999 ;    3; 13;  21;    17;  38.44 ;   39.24 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1999 ;    4;  6;   0;     8;  39.37 ;   38.21 ;   31;         ;     5;  w ;5.0;      ;   KOERI
 1999 ;    4; 13;   9;    47;  38.52 ;   39.21 ;   10;         ;   4.4;  w ;4.4;      ;   KOERI
 1999 ;    4; 19;   0;    16;  37.07 ;   37.07 ;   13;         ;   4.1;  w ;4.1;      ;   KOERI
 1999 ;    4; 23;  18;    19;  36.16 ;   31.16 ;   64;         ;   4.8;  w ;4.8;      ;     Pou
 1999 ;    5;  1;  14;    38;  36.72 ;   31.78 ;   40;         ;   4.1;  w ;4.1;      ;   KOERI
 1999 ;    5; 25;  17;    15;  34.48 ;   32.18 ;   38;         ;   5.6;  w ;5.6;      ;     Pou
 1999 ;    5; 31;  10;    23;  35.84 ;   31.53 ;   10;         ;   4.1;  w ;4.1;      ;     Pou
 1999 ;    6;  4;  10;    30;  36.72 ;   31.73 ;   36;         ;   4.1;  w ;4.1;      ;   KOERI
 1999 ;    6; 10;  23;    25;  37.32 ;   35.88 ;   43;         ;   4.4;  w ;4.4;      ;   KOERI
 1999 ;    6; 11;   5;    25;  39.53 ;   36.76 ;     ;         ;   4.9;  w ;4.9;      ;   KOERI
 1999 ;    6; 11;   5;    26;  39.50 ;   36.60 ;   23;         ;   4.4;  w ;4.4;      ;   KOERI
 1999 ;    6; 11;   5;    44;  39.49 ;   36.75 ;   10;         ;   4.3;  w ;4.3;      ;   KOERI
 1999 ;    6; 13;   4;    20;  28.31 ;   34.77 ;     ;         ;   4.9;  L ;4.6;      ;     AFS
 1999 ;    6; 29;   0;    54;  37.71 ;   30.89 ;    8;         ;   4.4;  w ;4.4;      ;   KOERI
 1999 ;    6; 30;  13;    29;  34.34 ;   32.05 ;    7;         ;   4.1;  w ;4.1;      ;     Pou
 1999 ;    7;  2;   7;    20;  35.91 ;   33.82 ;   33;         ;     4;  w ;4.0;      ;     Pou
 1999 ;    7; 15;  14;    54;  34.38 ;   32.30 ;   28;         ;   4.5;  w ;4.5;      ;     Pou
 1999 ;    7; 29;   4;    49;  34.43 ;   32.72 ;   20;         ;   4.5;  w ;4.5;      ;     Pou
 1999 ;    7; 31;  23;    27;  39.94 ;   39.61 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1999 ;    8; 11;   1;    28;  34.68 ;   32.92 ;   27;         ;   4.1;  w ;4.1;      ;     Pou
 1999 ;    8; 11;   4;    27;  34.64 ;   32.87 ;   26;         ;   4.8;  w ;4.8;      ;     Pou
 1999 ;    8; 11;   4;    27;  34.71 ;   32.92 ;   28;         ;   5.6;  w ;5.6;      ;     Pou
 1999 ;    8; 11;   4;    40;  34.70 ;   32.92 ;   29;         ;   4.8;  w ;4.8;      ;     Pou
 1999 ;    8; 11;   4;    43;  34.77 ;   32.97 ;   39;         ;   4.3;  w ;4.3;      ;     Pou
 1999 ;    8; 11;  12;    42;  34.70 ;   33.05 ;   24;         ;   4.1;  w ;4.1;      ;     Pou
 1999 ;    8; 11;  20;     0;  34.66 ;   32.91 ;   34;         ;   4.1;  w ;4.1;      ;     Pou
 1999 ;    8; 12;   3;    48;  34.69 ;   33.01 ;   24;         ;     4;  w ;4.0;      ;     Pou
 1999 ;    8; 12;  12;    40;  34.73 ;   32.95 ;   29;         ;   4.1;  w ;4.1;      ;     Pou
 1999 ;    8; 13;  14;    55;  34.72 ;   32.93 ;   32;         ;     4;  w ;4.0;      ;     Pou
 1999 ;    8; 13;  15;    31;  34.71 ;   32.89 ;   33;         ;     5;  w ;5.0;      ;     Pou
 1999 ;    8; 17;   0;    31;  39.80 ;   30.50 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1999 ;    8; 17;  15;     6;  34.77 ;   32.88 ;   14;         ;   4.9;  w ;4.9;      ;     Pou
 1999 ;    8; 23;  15;     2;  34.69 ;   32.96 ;   25;         ;   4.1;  w ;4.1;      ;     Pou
 1999 ;    8; 24;  17;    33;  39.44 ;   32.67 ;   10;         ;   4.8;  w ;4.8;      ;   KOERI
